Time, Altitude, U, V, W, Temperature
143.557911,-8687.624194,-2.1,-0.64,-2.94,21.05
143.647431,-13843.13643,-2.08,-0.7,-2.94,20.97
143.736362,-4686.992444,-2.1,-0.66,-2.96,20.97
143.826302,16314.2052,-1.9,-0.12,-3.2,21.17
143.915113,4692.472567,-1.9,-0.14,-3.2,21.05
144.004915,-761.668978,-1.3,0.24,-3.06,21.05
144.094163,-8757.159298,-1.22,0.3,-3.1,21.17
144.183927,-10983.25127,-1.26,0.28,-3.1,21.05
144.273255,8060.165455,-1.6,0.22,-3.06,21.17
144.363371,-4978.639793,-1.7,0.12,-3.12,21.05
144.452452,-3713.60318,-1.66,0.12,-3.1,21.05
144.542009,4501.976447,-1.64,0.22,-3.12,21.05
144.631564,-513.687733,-1.46,0.14,-3.06,21.37
144.720642,-14529.89749,-1.44,0.12,-3.04,21.21
144.810675,-5174.227475,-1.5,0.08,-3.08,21.21
144.899865,-2744.630432,-1.88,0.12,-3.12,21.29
144.977185,-1812.596688,-1.82,0.12,-3.14,21.25
145.037645,-7194.034089,-1.88,-0.14,-2.88,21.29
145.125967,-12826.62666,-1.9,-0.18,-2.88,21.37
145.214097,1969.438414,-1.9,-0.2,-2.9,21.29
145.302057,-10789.47131,-1.46,-0.24,-3.28,21.21
145.390426,20527.40036,-1.38,-0.22,-3.28,21.13
145.478295,3740.856795,-1.28,-0.66,-3.34,20.81
145.566501,1421.519405,-1.26,-0.68,-3.32,20.77
145.654671,-14368.92895,-1.3,-0.7,-3.36,20.77
145.743135,1547.604413,-1.26,-0.96,-3.26,20.85
145.831728,-5619.021823,-1.2,-0.9,-3.28,20.89
145.920182,-10339.11143,-1.54,-0.72,-3.44,21.05
146.008586,-8865.579722,-1.52,-0.72,-3.44,21.01
146.096629,-10601.87215,-1.92,-1.06,-3.36,21.17
146.184994,-8753.685674,-1.96,-1.1,-3.36,21.05
146.273983,18971.25892,-1.94,-1.12,-3.34,20.97
146.3622,9806.165416,-1.94,-0.8,-3.58,21.05
146.450611,-3864.050574,-1.96,-0.78,-3.6,21.17
146.539144,19470.45951,-1.9,-0.78,-3.62,21.05
146.627284,607.686379,-1.44,-1.08,-3.78,21.25
146.711808,-168.429987,-1.46,-1.14,-3.78,21.05
146.799453,5429.317064,-2.14,-1,-3.62,21.17
146.887861,2398.454928,-2.12,-1.04,-3.62,21.05
146.975709,-6539.400773,-1.7,-1.22,-3.58,20.93
147.064695,6755.241709,-1.72,-1.14,-3.58,20.93
147.153665,17034.42795,-1.7,-1.22,-3.56,20.89
147.241807,-9886.45052,-1.46,-1.54,-4.4,21.25
147.329796,-4261.384064,-1.38,-1.46,-4.4,21.29
147.418423,-8801.61433,-1.7,-1.52,-3.76,21.25
147.507013,-9367.197245,-1.78,-1.56,-3.72,21.25
147.595329,-9367.197245,-1.82,-1.58,-3.76,21.05
147.683194,14582.26128,0.24,-1.28,-3.68,21.57
147.771553,-7220.90448,0.24,-1.32,-3.72,21.41
147.860414,-6250.154236,-0.54,-1.08,-3.54,21.41
147.948626,-9729.04413,-0.6,-1.06,-3.54,21.45
148.036955,-1388.595956,-0.66,-1.12,-3.54,21.37
148.125318,-6866.475863,-1.5,-0.94,-3.24,21.45
148.21422,17837.01223,-1.46,-0.9,-3.28,21.29
148.302504,4571.113876,-2.9,-1.36,-2.22,21.05
148.390764,9650.689493,-2.94,-1.36,-2.24,21.17
148.475915,-10583.01917,-3,-1.38,-2.22,21.17
148.5639,17404.19961,-2.14,-2.12,-2.06,21.05
148.65227,-806.54363,-2.16,-2.08,-2.04,21.29
148.74067,15749.40048,-0.96,-1.82,-1.98,21.25
148.829407,-306.753348,-1,-1.8,-1.98,21.41
148.917741,7170.100652,-0.62,-2.14,-2.56,21.45
149.005888,-9850.221688,-0.6,-2.1,-2.54,21.49
149.094434,-7470.89811,-0.62,-2.1,-2.6,21.37
149.182344,3860.043055,-0.6,-2.06,-3.08,21.37
149.271002,-88.626165,-0.6,-2.08,-3.08,21.33
149.359426,-3426.786901,-0.96,-1.62,-1.62,21.25
149.447547,-8390.469878,-0.94,-1.64,-1.64,21.21
149.536011,11940.43148,-0.96,-1.62,-1.62,21.05
149.623686,21252.85374,-1.64,-1.88,-0.34,20.85
149.712812,24941.37033,-1.66,-1.92,-0.26,20.81
149.80135,15298.01134,-0.6,-2.04,-0.62,21.05
149.89009,4585.803998,-0.58,-1.96,-0.62,21.05
149.978527,-5520.208941,-0.76,-1.98,-0.1,21.45
150.061795,-5978.386155,-0.72,-1.96,-0.08,21.49
150.150148,-7869.954758,-0.72,-1.96,-0.12,21.37
150.239777,-7147.768751,-0.84,-1.62,-0.02,21.45
150.32295,-10647.96604,-0.82,-1.64,-0.04,21.41
150.410982,-6714.666337,-0.72,-1.66,0.1,21.29
150.499679,501.455034,-0.7,-1.68,0.12,21.29
150.588889,15921.22883,-0.72,-1.64,0.08,21.29
150.677921,-11800.54488,-1.7,-1.52,0.14,20.85
150.76707,5002.665808,-1.66,-1.46,0.12,20.77
150.855463,6190.482333,-3.06,-1.46,0.14,21.05
150.944139,-11211.00658,-3.02,-1.46,0.1,20.93
151.032768,-1752.430564,-3.08,-1.52,0.08,20.77
151.121798,-10297.53359,-3.4,-1.5,0.1,20.57
151.210169,-11901.40577,-3.36,-1.5,0.08,20.49
151.298844,-8304.433717,-3.62,-1.6,-0.26,20.77
151.387719,-3321.263251,-3.58,-1.54,-0.26,20.77
151.476185,-7745.442534,-3.62,-1.58,-0.38,20.61
151.564794,-6274.7859,-3.54,-1.9,0.16,20.57
151.653637,-5635.407727,-3.58,-2,0.12,20.45
151.741926,-10405.86804,-3.48,-1.86,0.28,20.45
151.830809,3306.823616,-3.52,-1.86,0.28,20.61
151.919645,11495.87241,-3.06,-1.7,0.74,20.61
152.001553,-3597.594943,-3.08,-1.7,0.74,20.61
152.068308,23746.27369,-3.06,-1.7,0.76,20.73
152.151661,14994.0965,-2.48,-1.28,0,20.77
152.239735,-1095.224534,-2.44,-1.28,-0.06,20.69
152.327915,-9326.146112,-3.54,-0.58,0.04,20.73
152.415054,568.59348,-3.54,-0.58,0,20.69
152.503401,-10732.09937,-3.66,-0.6,-0.04,20.61
152.59229,-6230.831405,-3.6,-0.46,-0.34,20.61
152.681341,-3761.230063,-3.62,-0.5,-0.26,20.61
152.770689,-5833.452455,-3.36,-0.3,-0.2,20.81
152.860564,118.99126,-3.32,-0.36,-0.2,20.73
152.949936,-3746.195453,-3.04,0.02,0.34,20.85
153.039451,-453.415936,-2.94,-0.04,0.36,20.73
153.129221,21673.39966,-2.98,0,0.32,20.77
153.218541,20065.71182,-2.24,-0.54,0.46,20.73
153.308866,-9956.813725,-2.28,-0.56,0.5,20.89
153.397704,15584.35844,-2.9,-0.46,0.76,20.85
153.486398,-10824.57806,-2.84,-0.4,0.7,20.77
153.57529,9960.606426,-2.88,-0.42,0.68,20.85
153.665661,-1328.474111,-2.32,-0.38,0.82,20.97
153.755153,12048.20893,-2.42,-0.4,0.84,20.97
153.833218,-7434.7101,-2.84,-0.14,0.36,20.97
153.921705,10580.80286,-2.86,-0.14,0.38,21.05
154.005148,-12405.30961,-2.88,-0.2,0.34,21.01
154.091532,-10435.99635,-2.88,0.06,0.16,20.97
154.179968,-10895.10533,-2.76,0.06,0.14,20.89
154.269262,2838.569399,-2.36,0.04,0.3,20.85
154.352258,-7895.774044,-2.38,0.06,0.34,20.89
154.441038,-5166.606905,-2.36,0.04,0.3,20.77
154.5295,-8147.7561,-2.18,0.4,0.7,21.01
154.618262,-9773.012606,-2.16,0.4,0.7,21.01
154.706226,-1050.548701,-1.96,0.2,0.36,20.93
154.79441,2701.023117,-1.98,0.18,0.42,20.93
154.882593,9289.143876,-2.76,0.64,0.54,20.97
154.970978,27585.35102,-2.78,0.62,0.54,21.01
155.059666,-9363.558828,-2.78,0.62,0.52,20.97
155.147911,17279.25676,-1.76,-0.66,0.64,20.97
155.236838,4838.155739,-1.82,-0.7,0.68,21.05
155.324356,5079.505735,-2.78,-0.88,0.46,21.17
155.41343,-10342.76052,-2.7,-0.9,0.44,21.05
155.495957,279.253811,-2.78,-0.96,0.42,20.97
155.57975,-7196.393665,-1.58,-1.32,-0.46,20.97
155.668052,-13844.47097,-1.64,-1.4,-0.42,21.01
155.756453,2942.03121,-1.84,-1.6,-1,21.05
155.84437,-5247.209411,-1.74,-1.54,-0.98,21.05
155.932602,-8555.996513,-1.82,-0.24,0.12,20.97
156.021369,-2587.055043,-1.82,-0.22,0.1,21.05
156.109801,-9072.204109,-1.82,-0.22,0.12,20.97
156.197731,-3501.192526,-2.98,0.28,-0.92,21.21
156.286256,463.97394,-2.92,0.32,-0.96,21.05
156.374403,17944.60223,-2.78,0.3,-2.38,21.01
156.462779,-6600.112377,-2.8,0.28,-2.38,21.05
156.551123,10495.97518,-2.82,0.24,-2.38,21.05
156.639021,-3367.021877,-3.18,0.4,-1.14,21.25
156.727629,10355.91041,-3.14,0.42,-1.16,21.17
156.816438,-3735.989725,-3.7,-1.26,-1.48,21.01
156.904675,6463.469265,-3.72,-1.3,-1.48,20.97
156.993582,-5976.025338,-3.76,-1.28,-1.54,21.01
157.08193,-998.939176,-3.02,-1.3,-1.22,21.21
157.170168,2206.330018,-3.04,-1.3,-1.26,21.05
157.258944,22739.09796,-1.14,-1.8,-1.88,21.17
157.342475,-10069.30704,-1.12,-1.78,-1.9,21.05
157.430739,-9513.26883,-1.06,-1.8,-2.32,21.01
157.519068,-13401.68466,-1.08,-1.72,-2.3,21.17
157.607344,2753.592129,-1.06,-1.78,-2.3,20.97
157.695307,-12460.4075,-0.52,-0.62,-3.3,21.17
157.783711,-4705.800414,-0.56,-0.64,-3.3,21.05
157.871942,-12612.43908,-0.54,-0.62,-3.36,21.05
157.960297,-13842.08072,-0.56,-0.62,-3.3,21.05
158.044036,-7299.281518,-0.58,-0.68,-3.36,21.01
158.132444,513.515222,-0.54,-0.64,-3.32,21.01
158.220928,14401.81227,-0.56,-0.66,-3.34,21.05
158.310084,-1702.312623,-0.52,-0.64,-3.32,21.05
158.397975,-2881.628645,-0.58,-0.6,-3.36,21.05
158.485831,-8808.731513,-0.64,-0.64,-3.32,21.05
158.563142,-8337.214591,-0.48,-0.58,-3.36,21.05
158.651483,-97.017141,-0.52,-0.6,-3.36,21.05
158.739535,-505.751484,-0.56,-0.62,-3.36,21.01
158.827333,6371.589843,-0.56,-0.62,-3.3,21.17
158.915646,-11971.94157,-0.52,-0.66,-3.36,21.05
159.004043,-948.101512,-0.54,-0.6,-3.32,21.17
159.079339,3424.244683,-0.5,-0.56,-3.32,21.17
159.153132,-8345.925169,-0.54,-0.64,-3.3,21.05
159.230888,-6381.745548,-0.56,-0.64,-3.32,21.05
159.308882,-6214.533878,-0.52,-0.6,-3.36,21.05
159.386961,880.282898,-0.52,-0.62,-3.3,21.17
159.465145,-2609.633008,-0.56,-0.64,-3.36,21.05
159.543437,-6668.35371,-0.48,-0.56,-3.36,21.05
159.619177,3447.357759,-0.46,-0.58,-3.36,21.05
159.697142,-9018.847906,-0.78,0.56,-2.48,20.77
159.774211,-8566.075275,-0.78,0.6,-2.48,20.85
159.863104,-11788.57255,-0.86,0.56,-2.52,20.81
159.95253,9543.894576,-1.84,0.2,-1.46,21.17
160.041871,-3719.148148,-1.88,0.2,-1.46,21.05
160.131256,-11898.35719,-1.24,0.1,-1.82,21.29
160.220134,-6108.496871,-1.22,0.06,-1.82,21.21
160.309438,27380.38921,-1.3,0.06,-1.82,21.25
160.398852,-4546.124836,-1.7,-0.88,-1.82,21.05
160.488335,-7569.544494,-1.7,-0.86,-1.82,21.05
160.577485,3627.890837,-1.14,-0.9,-1.8,21.05
160.666635,-10502.54456,-1.22,-0.94,-1.74,21.13
160.738963,2346.348165,-0.72,-1.24,-1.92,20.97
160.827001,14585.11719,-0.72,-1.22,-1.9,21.01
160.915158,7335.456594,-0.72,-1.22,-1.9,21.05
161.002954,-2288.805719,-0.78,-1.08,-3.04,21.01
161.091321,2031.585599,-0.76,-1.06,-3,21.05
161.179103,14133.01219,-1.46,-1.62,-2.92,20.89
161.26718,-9839.429245,-1.52,-1.58,-2.92,20.85
161.355081,-6671.658743,-1.56,-1.66,-2.94,20.97
161.442951,11237.76852,-0.98,-1.18,-2.98,21.01
161.531189,-2218.198055,-1,-1.2,-2.96,21.01
161.619653,-9903.518303,-0.82,-1.24,-2.38,21.01
161.708376,-5156.721386,-0.88,-1.28,-2.36,21.05
161.796767,-9489.808482,-0.88,-1.28,-2.4,20.97
161.885045,-8556.324069,-0.9,-1.38,-2.04,21.05
161.973589,-7315.656779,-0.88,-1.38,-2.04,20.97
162.062049,-440.64676,-0.88,-1.36,-2.04,21.01
162.150245,-440.64676,-0.9,-1.32,-2.04,21.05
162.238606,-8462.107633,-0.88,-1.26,-1.7,20.97
162.326767,-2990.245673,-0.78,-1.22,-1.72,21.05
162.415562,-10811.79498,-0.8,-1.26,-1.72,21.01
162.492011,-1724.423004,-0.8,-1.56,-1.02,21.05
162.575017,-14626.24991,-0.76,-1.54,-1.02,21.21
162.663788,4583.988254,-1.2,-1.34,-1.44,21.05
162.7526,15810.6886,-1.22,-1.36,-1.4,21.01
162.840471,-2821.300331,-1.18,-1.3,-1.46,21.05
162.928279,-7629.09574,-1.26,-1.22,-0.94,21.05
163.016699,-11019.35793,-1.14,-1.22,-0.94,21.05
163.104986,-1259.477536,-0.84,-0.94,-0.56,21.05
163.193934,-2778.44375,-0.9,-0.96,-0.56,21.05
163.2824,297.396436,-0.84,-0.96,-0.54,21.01
163.370874,-1934.205252,-0.22,-0.52,-0.64,21.05
163.459139,-7556.651845,-0.26,-0.52,-0.6,21.05
163.547143,-10883.62708,-0.56,-0.56,-0.88,21.21
163.635993,-11267.11184,-0.6,-0.56,-0.88,21.13
163.724732,-6370.895221,-0.56,-0.6,-0.94,21.05
163.812889,-8496.494286,-0.1,-0.66,-1.02,21.25
163.901831,8950.109829,-0.12,-0.7,-0.98,21.05
163.990554,1563.900204,-0.56,-0.6,-1.36,21.01
164.079243,-6536.493787,-0.6,-0.54,-1.36,21.01
164.168409,14347.29932,-0.58,-0.56,-1.38,20.97
164.257724,6304.448437,-0.96,-0.44,-1.16,21.05
164.345422,-3631.521851,-1,-0.46,-1.1,21.05
164.433297,-8011.091569,-1.46,-0.06,-1.52,21.05
164.522063,-11174.13516,-1.46,-0.04,-1.5,21.21
164.610027,-6342.441335,-0.06,0.62,-2.72,21.17
164.698233,2713.961029,-0.04,0.56,-2.72,21.05
164.786772,-5943.20329,-0.12,0.64,-2.7,21.17
164.875511,-5374.461936,-1.18,0.24,-2.34,21.17
164.96442,-14445.71483,-1.24,0.2,-2.36,21.17
165.053177,-3740.022097,-0.66,0.24,-2.3,21.37
165.141811,-7312.00805,-0.68,0.24,-2.3,21.33
165.230596,5505.899738,-0.72,0.12,-2.3,21.25
165.319026,5822.222311,-0.68,-0.66,-2.06,21.05
165.407825,-10990.13078,-0.72,-0.66,-2.02,21.25
165.496171,-9974.452973,-0.86,-0.94,-2.1,21.05
165.5846,9157.374107,-0.84,-0.94,-2.08,21.17
165.672831,-9630.559131,-0.88,-0.96,-2.12,21.05
165.761536,135.381308,-0.82,-0.78,-1.74,21.41
165.849745,-560.492079,-0.82,-0.74,-1.76,21.33
165.938383,-13959.17026,-0.94,-0.72,-1.56,21.45
166.016897,1831.375292,-0.94,-0.72,-1.6,21.41
166.105836,-6721.928359,-1.08,-0.72,-1.5,21.45
166.19469,3224.968691,-1.1,-0.78,-1.46,21.45
166.283423,-1106.284707,-1.04,-0.78,-1.46,21.41
166.371924,12328.93191,-1.08,-0.56,-1.14,21.45
166.461788,4929.981447,-1.1,-0.56,-1.18,21.49
166.550976,3250.734573,-0.98,-0.74,-1.04,21.41
166.640183,-1208.215496,-1.04,-0.76,-1.02,21.41
166.728995,-3389.006017,-1.04,-0.84,-1.04,21.29
166.818128,4950.400368,-0.76,-0.76,-0.88,21.45
166.907054,-6180.824135,-0.76,-0.78,-0.86,21.45
166.996107,-11807.54619,-0.7,-0.78,-0.98,21.41
167.068159,-2273.834235,-0.72,-0.82,-0.96,21.37
167.156011,-996.862914,-0.78,-0.82,-0.98,21.45
167.243891,3265.581224,-0.98,-0.64,-1.02,21.45
167.332169,-681.685934,-1.04,-0.64,-1.02,21.53
167.420321,3777.102024,-1.14,-0.98,-1.18,21.41
167.508821,19624.84743,-1.18,-1.04,-1.14,21.37
167.59715,10135.88466,-1.16,-1,-1.16,21.33
167.684723,-2270.842356,-0.98,-0.78,-1.22,21.41
167.768725,-9371.870968,-0.98,-0.78,-1.22,21.41
167.857038,-12609.3892,-1.22,-0.88,-1.24,21.37
167.94188,10989.1113,-1.22,-0.86,-1.28,21.41
168.030373,-10734.17815,-1.36,-1.22,-1.04,21.33
168.118253,-1130.234799,-1.32,-1.24,-1.04,21.25
168.207145,4776.156227,-1.34,-1.22,-1.04,21.29
168.29544,2469.86106,-1.16,-1.06,-1.22,21.41
168.383308,-12810.33915,-1.08,-1,-1.22,21.33
168.469147,5901.111351,-1.28,-1.44,-0.96,21.33
168.557003,-2538.007587,-1.26,-1.42,-0.96,21.29
168.645611,-2538.007587,-1.28,-1.46,-0.98,21.29
168.72926,-3028.388788,-0.66,-1.32,-0.2,21.41
168.818014,-260.033577,-0.62,-1.34,-0.2,21.45
168.90692,-14614.59047,-0.5,-1.22,-0.04,21.45
168.995558,-1166.012508,-0.46,-1.18,-0.08,21.45
169.084418,1519.62125,-1.24,-1.22,0.7,21.45
169.169281,17556.7089,-1.3,-1.3,0.72,21.45
169.25854,14250.06917,-1.22,-1.22,0.7,21.37
169.347497,-5752.232123,-1.16,-0.98,0.56,21.41
169.436802,-6705.762287,-1.12,-1,0.52,21.41
169.521842,-6561.916062,-1.16,-1.18,0.52,21.41
169.591921,-10239.90806,-1.12,-1.12,0.48,21.37
169.680868,14242.33829,-1.14,-1.14,0.5,21.41
169.770654,-14634.22144,-1.04,-0.96,0.12,21.45
169.859641,-9283.879449,-1.06,-0.96,0.14,21.45
169.948109,2788.423806,-1.02,-0.88,0.24,21.49
170.03709,-11573.73625,-1.06,-0.92,0.28,21.49
170.12664,-7644.284121,-1,-0.9,0.22,21.45
170.215935,-9637.486209,-1.18,-0.66,0.28,21.45
170.30543,-6445.289418,-1.22,-0.66,0.28,21.53
170.394869,5057.881756,-1.04,-0.64,0.18,21.61
170.484229,-3551.643464,-1.04,-0.62,0.16,21.53
170.573076,-7158.208066,-1.04,-0.64,0.18,21.53
170.662097,503.711771,-0.78,-0.86,0.34,21.49
170.751837,5229.782474,-0.82,-0.84,0.36,21.61
170.840203,6169.551745,-0.5,-0.9,0.56,21.45
170.929243,81.33254,-0.42,-0.84,0.58,21.45
171.017719,-2948.642048,-0.48,-0.94,0.5,21.25
171.106291,19510.60822,0,-1.06,0.4,21.41
171.203618,-9079.381242,0.04,-1,0.44,21.49
171.284426,-6958.447746,0.12,-1.04,0.52,21.29
171.351155,6.441894,0.08,-1.06,0.58,21.41
171.438626,3344.793612,0.58,-0.86,0.92,21.29
171.525606,1570.39472,0.56,-0.84,0.92,21.41
171.612685,-3033.979087,0.52,-0.88,0.86,21.29
171.700009,-6198.915174,0.24,-0.66,0.56,21.41
171.787271,-7622.621277,0.2,-0.7,0.56,21.41
171.874517,-10941.75695,-0.38,-0.7,0.24,21.41
171.962084,445.848864,-0.4,-0.72,0.28,21.33
172.049373,-4006.996155,-0.72,-0.92,0.86,21.29
172.136599,-6371.76823,-0.72,-1,0.88,21.29
172.223958,-1930.339594,-0.74,-0.9,0.9,21.45
172.31139,-2152.962294,-1.2,-0.78,0.94,21.41
172.398671,11966.45553,-1.14,-0.72,0.92,21.45
172.48594,-3869.676322,-0.46,-0.6,1.54,21.25
172.572964,-7946.472917,-0.38,-0.58,1.54,21.05
172.660245,3087.448533,-0.42,-0.6,1.52,21.05
172.747726,-2111.36696,-0.72,-0.06,1.56,21.29
172.835061,508.457385,-0.7,-0.06,1.54,21.37
172.922231,-10184.87138,-0.04,1.18,2.52,21.29
173.00958,-7599.942722,-0.08,1.12,2.58,21.33
173.0987,3930.402169,-0.06,1.16,2.56,21.37
173.18671,-9339.084912,1.3,1.34,1.78,21.33
173.274041,-275.575041,1.3,1.38,1.78,21.37
173.361228,-8004.825944,1.5,0.76,1.2,21.33
173.448443,-1463.219705,1.46,0.76,1.18,21.37
173.535816,-1309.836451,0.28,0.76,2.1,21.37
173.623167,20106.72381,0.32,0.86,2.08,21.45
173.710749,17719.67711,0.32,0.86,2.04,21.45
173.798365,-1562.551247,-0.94,-0.14,0.86,21.61
173.885332,-6096.010874,-0.94,-0.22,0.86,21.45
173.968153,-1958.049236,-0.68,-0.5,0.6,21.45
174.057196,-1214.633459,-0.62,-0.54,0.6,21.41
174.145371,-9208.453741,-0.7,-0.56,0.6,21.45
174.233331,-8588.326094,-0.62,-0.52,0.48,21.57
174.321515,-8179.359471,-0.62,-0.58,0.44,21.41
174.408967,-12732.24653,-0.36,-0.46,0.38,21.45
174.496972,-10887.21692,-0.36,-0.48,0.38,21.41
174.585785,2993.815796,-1.24,-1.14,0.62,21.45
174.673419,-2182.167099,-1.2,-1.1,0.62,21.45
174.76153,1585.821697,-1.2,-1.08,0.62,21.45
174.846877,-3125.950612,-1.04,-1.14,0.72,21.41
174.935889,-6513.613731,-1.04,-1.14,0.72,21.41
175.024646,-10032.77665,0.52,-1.14,0.7,21.25
175.113605,-422.645628,0.46,-1.22,0.74,21.25
175.201902,-3167.797084,0.5,-1.14,0.72,21.25
175.290515,4096.7891,-0.42,-1.06,0.86,21.45
175.378781,-4485.005561,-0.46,-1.14,0.88,21.45
175.467324,-4485.005561,-0.22,-1.3,0.62,21.61
175.546752,-12464.49925,-0.2,-1.3,0.6,21.45
175.633614,-5092.655625,-0.24,-1.38,0.62,21.41
175.717815,73.65135,-0.4,-0.88,0.44,21.57
175.808234,15634.41374,-0.42,-0.88,0.52,21.57
175.898612,-4886.85754,-0.38,-0.62,0.34,21.65
175.989041,-4694.720546,-0.38,-0.62,0.34,21.65
176.079415,8958.690571,-0.38,-0.62,0.28,21.57
176.169079,-2345.883151,0.34,-1.06,-0.44,21.53
176.256618,-6810.340157,0.3,-1.04,-0.4,21.61
176.347064,-6810.340157,0.98,-0.64,0.12,21.49
176.436999,3587.191911,0.98,-0.68,0.08,21.37
176.527138,-6292.217216,0.86,-0.94,-0.08,21.45
176.616144,-6897.008964,0.86,-0.96,-0.06,21.45
176.69765,-6731.870951,0.84,-0.96,-0.04,21.45
176.787492,-8114.020338,0.7,-0.86,0.08,21.53
176.877809,-2985.783225,0.72,-0.88,0.04,21.37
176.968096,12881.95023,0.8,-0.86,0.12,21.53
177.058896,942.42568,0.78,-0.86,0.14,21.49
177.149053,-1493.046574,0.76,-0.86,0.12,21.53
177.238832,-7387.486883,0.86,-1.02,0.38,21.41
177.329716,4463.939373,0.86,-1.06,0.4,21.41
177.419598,-952.125197,1.02,-0.88,0.6,21.45
177.510757,-7901.698431,1.08,-0.84,0.58,21.41
177.60142,14522.49156,1.08,-0.88,0.52,21.33
177.692407,-2256.715067,0.8,-0.74,0.78,21.61
177.78312,2778.085559,0.86,-0.78,0.76,21.49
177.87373,-7828.825962,1.44,-0.72,0.98,21.37
177.963591,-2748.848325,1.5,-0.7,1,21.37
178.054407,-4062.966467,1.86,-0.74,1.1,21.49
178.143976,-6328.305935,1.88,-0.76,1.02,21.29
178.230289,-9158.776282,1.84,-0.76,1.08,21.37
178.320383,-13726.77935,2.04,-0.2,0.7,21.49
178.405102,7782.304477,2.02,-0.22,0.74,21.53
178.465652,3324.91012,1.6,-0.38,1.12,21.53
178.55417,6363.037264,1.56,-0.42,1.14,21.57
178.642144,3028.142908,1.52,-0.42,1.1,21.57
178.730705,-795.204897,1.6,-0.16,0.94,21.61
178.819895,-2882.709727,1.54,-0.2,1,21.61
178.90832,-2882.709727,1.28,-0.54,0.92,21.61
178.996615,12887.43459,1.36,-0.48,0.86,21.53
179.085119,8194.447515,1.28,-0.48,0.86,21.53
179.173131,15427.00654,1.52,-0.64,1.44,21.45
179.261332,-4505.93767,1.5,-0.62,1.5,21.61
179.349894,-3455.867965,1.92,-0.72,1.6,21.69
179.438094,-7804.929794,1.88,-0.76,1.62,21.69
179.526902,-2165.432038,1.98,-0.86,1.22,21.61
179.615318,13437.12676,1.94,-0.84,1.18,21.69
179.703538,-4002.889484,1.98,-0.84,1.24,21.77
179.789981,-2838.493617,1.66,-0.8,1.44,21.65
179.873948,1835.848117,1.62,-0.8,1.44,21.77
179.961788,3923.386443,1.18,-0.8,1.1,21.69
180.050483,-9635.117289,1.18,-0.8,1.1,21.69
180.13559,16512.04069,1.14,-0.82,1.12,21.61
180.224553,-6703.915762,1.64,-0.8,0.98,21.77
180.313033,-1247.319821,1.62,-0.84,0.96,21.65
180.401205,-4068.690792,1.58,-0.96,0.82,21.69
180.489044,16897.12208,1.6,-0.98,0.86,21.65
180.57678,-1864.01705,1.58,-1.02,0.8,21.61
180.666064,-94.858269,1.68,-0.68,1.02,22.09
180.754258,7254.693175,1.68,-0.72,1,21.93
180.842734,-2646.989995,1.78,-1.06,0.94,21.73
180.930555,-7618.594664,1.78,-1.08,0.94,21.61
181.018333,27.609777,1.78,-1.06,0.92,21.61
181.10689,17274.09041,1.72,-0.96,0.56,22.17
181.195062,2371.006409,1.74,-0.96,0.54,22.21
181.283097,-3758.63413,1.2,-1.04,0.52,21.85
181.371518,1233.738832,1.2,-1.02,0.58,21.85
181.460146,10205.72924,1.16,-1.1,0.52,21.73
181.54867,20314.41027,1.2,-1.14,0.68,21.61
181.636859,1467.230963,1.16,-1.18,0.7,21.61
181.724881,4392.464769,1.16,-0.72,0.76,21.77
181.813177,-1513.201207,1.26,-0.72,0.74,21.69
181.902795,-6398.156907,1.58,-0.56,1.14,21.89
181.986054,3202.100699,1.6,-0.56,1.14,21.85
182.074272,5938.002484,1.52,-0.6,1.2,21.97
182.162043,-9213.762911,1.4,-1.18,0.98,21.73
182.250744,14266.3792,1.38,-1.18,1.02,21.81
182.339382,-3074.21891,1.68,-0.78,1.64,21.77
182.42776,-7935.086247,1.72,-0.76,1.62,21.77
182.515439,6732.394484,1.68,-0.74,1.66,21.85
182.603209,3893.931117,1.2,-0.42,0.44,21.93
182.691705,-4348.187749,1.26,-0.42,0.42,21.93
182.780558,19219.50239,1.84,0.64,0.3,21.97
182.868037,4300.856933,1.78,0.64,0.32,22.05
182.95651,-8093.346153,1.78,0.58,0.28,21.81
183.044654,-12261.67967,1.76,-0.06,1.36,22.13
183.132514,13481.4235,1.78,-0.02,1.38,22.13
183.220674,-10191.6203,1.66,-0.38,1.08,21.77
183.309463,18638.58372,1.68,-0.36,1.06,21.77
183.397307,-969.256874,1.3,-0.48,1.14,21.61
183.485835,-969.256874,1.34,-0.48,1.1,21.57
183.573727,-11654.35132,1.34,-0.56,1.16,21.49
183.662569,-9992.025939,1.44,-0.52,1.06,21.73
183.745441,611.884262,1.42,-0.56,1.1,21.77
183.835072,9483.281925,1.56,-0.46,1.02,21.93
183.923836,-7406.512297,1.56,-0.4,1.06,22.05
184.013064,2522.364662,1.54,-0.44,0.98,21.93
184.096329,9866.256813,1.42,-0.14,1.12,22.45
184.185915,7051.111557,1.42,-0.18,1.12,22.37
184.275041,5930.834073,1.28,-0.04,1.2,21.89
184.363748,-1604.837372,1.28,0.04,1.2,21.97
184.452807,-9294.847238,1.26,0,1.2,21.93
184.533192,-11992.93576,1.24,-0.24,0.76,21.77
184.612607,9680.594297,1.18,-0.22,0.8,21.85
184.701228,-10541.95898,1.28,-0.22,0.64,21.65
184.789585,-2375.452717,1.28,-0.18,0.62,21.61
